ID,Relationship_Status,Income,Children,Kidhome,Teenhome,Enroll_Age,Wines,Fruits,Meat,Fish,Sweets,Gold,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,NumWebVisitsMonth,Age,Family_Size,CampAccepted,Education,spend_per_unit_income,labels
7761,1,38702.0,1,1,0,9,13,11,24,13,8,40,0,0,0,0,0,0,3,0,4,2,6,44,3,0,2.0,0.0028163919177303497,0
5278,1,82224.0,0,0,0,8,307,26,360,138,31,40,1,0,0,0,0,0,6,9,5,1,3,58,2,1,1.0,0.01097003308036583,0
3560,1,83844.0,0,0,0,9,901,31,345,75,31,191,0,0,0,0,1,0,4,4,11,1,1,70,2,1,1.0,0.018772959305376653,1
7235,1,17003.0,1,1,0,9,2,5,12,4,8,7,0,0,0,0,0,0,2,0,4,3,5,47,3,0,2.0,0.002234899723578192,0
10548,0,71163.0,0,0,0,8,283,17,372,138,106,44,0,0,0,0,0,0,3,8,12,1,1,27,1,0,1.0,0.01349015640150078,2
2281,0,33697.0,1,1,0,9,4,3,7,0,3,11,0,0,1,0,0,0,1,0,2,1,7,52,2,1,1.0,0.0008309345045553017,2
4073,1,63564.0,0,0,0,8,769,80,252,15,34,65,0,0,1,0,0,1,10,10,7,1,6,68,2,1,2.0,0.019114593165942988,1
6974,1,83443.0,0,0,0,9,518,42,742,55,56,84,0,0,0,0,0,0,6,10,5,1,2,50,2,0,3.0,0.017940390446172835,0
7938,1,51518.0,1,0,1,9,350,8,66,17,4,4,0,0,0,0,0,0,3,2,10,2,3,64,3,0,3.0,0.008715400442563763,0
7094,0,58330.0,1,0,1,9,445,53,213,104,98,151,0,0,0,0,0,0,6,4,13,1,4,47,2,0,1.0,0.018241042345276872,2
3667,1,80952.0,0,0,0,9,778,178,689,41,27,44,1,0,0,1,1,1,8,5,11,1,8,53,2,3,1.0,0.021704219784563692,1
7723,1,75507.0,0,0,0,8,709,93,374,104,80,80,0,0,0,0,0,0,8,6,6,1,3,43,2,0,1.0,0.019071079502562677,0
3870,1,63855.0,0,0,0,9,359,35,314,93,116,89,0,0,0,0,0,0,7,3,13,1,4,44,2,0,2.0,0.015754443661420404,0
4012,1,62220.0,1,0,1,10,799,12,375,16,12,12,0,0,0,0,0,1,7,6,5,5,6,50,3,0,3.0,0.019704275152684025,0
5909,1,58512.0,1,0,1,9,895,10,101,13,0,152,0,0,0,0,0,0,3,4,8,5,8,58,3,0,1.0,0.020012988788624557,0
10470,1,40662.0,1,1,0,9,40,2,23,0,4,23,0,0,0,0,0,0,2,1,3,2,4,43,3,0,2.0,0.0022625547193940287,0
6488,1,38829.0,1,0,1,8,76,0,7,0,0,16,0,0,0,0,0,0,3,2,2,1,5,63,3,0,3.0,0.0025496407324422468,0
10270,1,35523.0,1,1,0,9,11,5,22,12,5,11,0,0,0,0,0,0,3,0,3,2,7,41,3,0,2.0,0.0018579511865551895,0
6887,0,79146.0,2,1,1,8,245,16,223,21,43,16,0,0,0,0,0,0,8,1,8,2,6,55,3,0,1.0,0.007126070805852475,2
6406,1,78285.0,0,0,0,9,647,107,391,175,67,40,0,0,0,0,0,0,6,4,10,1,3,34,2,0,2.0,0.01822826850609951,0
7573,0,31626.0,1,1,0,9,39,1,9,2,1,34,0,0,1,0,0,1,2,1,2,1,7,44,2,1,3.0,0.002719281603743755,2
4508,0,75127.0,0,0,0,8,203,35,305,46,17,227,0,0,0,0,0,0,2,11,5,1,1,70,1,0,1.0,0.011087891170950524,2
221,1,48726.0,1,0,1,9,138,3,38,4,0,59,0,0,0,0,0,0,3,2,4,3,6,67,3,0,1.0,0.004966547633706851,0
5331,1,74985.0,0,0,0,10,587,51,898,247,0,86,0,0,0,0,0,0,3,6,7,1,2,45,2,0,1.0,0.0249249849969994,0
1911,1,67430.0,0,0,0,10,595,97,291,127,133,121,0,0,0,0,0,0,11,5,12,1,6,35,2,0,1.0,0.020228384991843394,0
20,1,46891.0,1,0,1,9,43,12,23,29,15,61,0,0,0,0,0,0,2,1,4,1,4,57,3,0,2.0,0.0039026678893604315,0
8786,1,62058.0,1,0,1,9,301,7,74,10,0,58,0,0,0,0,0,0,6,1,7,4,6,66,3,0,2.0,0.007251281059653872,0
10582,1,72063.0,1,0,1,9,180,32,348,76,32,90,0,0,0,0,0,0,5,2,12,2,2,43,3,0,1.0,0.01051857402550546,0
1915,1,78939.0,0,0,0,9,794,115,243,150,0,205,0,0,0,0,0,0,8,5,6,1,3,71,2,0,3.0,0.019090690279836328,0
8897,0,42720.0,2,1,1,9,392,5,91,28,26,112,0,0,0,0,0,1,7,3,7,8,8,57,3,0,1.0,0.015308988764044944,2
2371,1,33622.0,2,1,1,9,39,1,22,3,4,12,0,0,0,0,0,0,2,0,4,3,7,50,4,0,1.0,0.0024091368746653975,0
4303,1,6835.0,1,0,1,10,107,2,12,2,2,12,0,0,0,0,0,0,0,0,1,0,20,65,3,0,3.0,0.020043891733723482,0
6825,1,41452.0,2,1,1,9,13,0,3,0,0,0,0,0,0,0,0,0,1,0,2,1,7,69,4,0,1.0,0.0003859886133359066,0
1072,0,40760.0,1,0,1,9,70,0,17,0,0,6,0,0,0,0,0,0,2,1,3,2,6,57,2,0,3.0,0.002281648675171737,2
4964,1,74250.0,0,0,0,8,680,11,392,75,0,0,0,0,0,0,0,0,2,11,4,1,1,64,2,0,3.0,0.015595959595959595,0
2461,0,51124.0,2,1,1,9,26,1,11,0,1,4,0,0,0,0,0,0,1,0,3,2,3,67,3,0,2.0,0.0008410922463031062,2
10736,0,72258.0,1,0,1,9,522,0,522,227,120,134,0,0,0,0,0,0,6,9,5,2,2,51,2,0,1.0,0.02110492955797282,2
3194,0,71466.0,0,0,0,8,412,12,546,78,182,0,0,0,0,0,0,0,4,4,10,1,1,48,1,0,3.0,0.017210981445722442,2
10839,1,36283.0,2,1,1,8,6,5,5,8,0,5,0,0,0,0,0,0,1,0,3,2,4,46,4,0,1.0,0.0007992723865171017,0
49,0,20587.0,1,1,0,8,2,3,6,4,1,9,0,0,0,0,0,0,1,1,2,1,7,52,2,0,1.0,0.0012143585758002623,2
4290,1,30467.0,1,1,0,8,1,3,8,2,5,5,0,0,0,0,0,0,1,0,2,1,7,50,3,0,1.0,0.0007877375521055569,0
10219,1,31590.0,1,1,0,9,6,2,15,6,6,3,0,0,0,0,0,0,1,0,3,1,8,50,3,0,1.0,0.001202912314023425,0
4211,1,20425.0,1,1,0,10,4,12,5,3,16,17,0,0,0,0,0,0,2,0,3,2,7,36,3,0,0.0,0.0027906976744186047,0
1135,1,17144.0,2,1,1,8,18,2,19,0,2,6,0,0,0,0,0,0,3,0,4,5,7,62,4,0,2.0,0.002741483901073262,0
6299,0,42564.0,1,0,1,9,324,48,186,39,18,198,0,0,1,0,0,1,6,8,4,6,7,54,2,1,3.0,0.019100648435297435,2
10846,1,43783.0,1,1,0,8,327,9,125,25,4,139,0,0,1,0,0,0,7,1,8,6,7,44,3,1,2.0,0.014366306557339607,0
347,0,40780.0,1,0,1,10,229,27,71,13,3,34,0,0,0,0,0,0,7,1,5,4,9,46,2,0,1.0,0.009244727807748897,2
6543,1,62847.0,0,0,0,9,521,168,706,80,76,61,0,0,0,0,0,0,3,6,4,1,2,77,2,0,2.0,0.025649593457126037,0
10446,1,82017.0,0,0,0,10,184,23,446,30,23,23,1,0,0,1,1,1,5,4,7,1,2,65,2,3,3.0,0.008888401185120158,1
3479,0,16813.0,0,0,0,9,4,8,11,12,2,13,0,0,1,0,0,0,2,0,3,1,7,72,1,1,1.0,0.002973889252364242,2
11075,1,51267.0,2,1,1,9,183,2,64,7,2,12,0,0,0,0,0,0,3,3,5,4,4,44,4,0,1.0,0.005266545731172099,0
4442,0,46524.0,1,0,1,9,31,19,35,26,14,52,0,0,0,0,0,0,1,1,5,2,3,61,2,0,1.0,0.0038044880061903533,2
199,0,45183.0,0,0,0,9,219,3,60,12,9,12,0,0,0,1,0,0,4,1,7,1,7,60,1,1,2.0,0.006971648628909103,2
6722,1,70421.0,1,0,1,8,479,28,136,75,14,35,0,0,0,0,0,0,10,3,7,3,6,68,3,0,3.0,0.010891637437696142,0
796,0,60161.0,1,0,1,10,584,44,212,46,8,177,0,0,0,0,0,0,11,4,8,3,8,57,2,0,2.0,0.017802230681005966,2
3749,1,73926.0,0,0,0,9,627,91,597,159,91,15,0,0,0,0,0,0,6,5,12,1,3,49,2,0,1.0,0.02137272407542678,0
8523,1,19329.0,1,1,0,9,24,1,16,12,2,5,0,0,0,0,0,0,4,0,3,3,8,54,3,0,1.0,0.0031041440322830977,0
310,1,61872.0,1,0,1,9,330,5,159,36,27,16,0,0,0,0,0,0,4,4,9,4,4,52,3,0,2.0,0.009261055081458495,0
8629,0,46984.0,2,1,1,9,19,1,10,2,1,8,0,0,0,0,0,0,1,0,3,1,5,66,3,0,1.0,0.0008726374936148476,2
236,1,34838.0,2,1,1,9,28,23,29,29,14,47,0,0,0,0,0,0,2,1,4,3,6,71,4,0,1.0,0.004879729031517309,0
9930,0,82716.0,0,0,0,9,606,148,228,15,148,22,0,0,0,0,0,0,6,8,13,1,2,78,1,0,3.0,0.014108515885681126,2
3483,1,48192.0,0,0,0,9,1039,43,204,153,58,29,1,1,0,1,0,1,2,8,12,3,8,64,2,3,1.0,0.03166500664010624,1
4599,1,49681.0,2,0,2,9,411,0,26,0,0,21,0,0,0,0,0,0,7,1,7,6,7,46,4,0,2.0,0.009218816046375878,0
7326,1,56850.0,1,0,1,8,34,1,19,2,7,0,0,0,0,0,0,0,1,1,3,1,2,51,3,0,2.0,0.0011081794195250659,0
7352,1,55267.0,1,0,1,9,161,28,136,32,3,45,0,0,0,0,0,0,3,4,6,4,3,65,3,0,1.0,0.007328061953787975,0
2350,1,59666.0,2,1,1,9,623,53,178,23,17,133,0,0,0,1,0,0,3,2,8,7,8,50,4,1,1.0,0.017212482821037108,0
9145,0,72504.0,1,0,1,9,604,26,470,123,161,94,0,0,0,0,0,0,5,9,6,2,2,50,2,0,1.0,0.020385082202361248,2
2964,1,26872.0,0,0,0,9,3,10,8,3,16,32,0,0,0,0,0,0,1,1,2,1,6,41,2,0,1.0,0.0026793688597796963,0
5585,0,21359.0,1,1,0,9,12,2,17,6,1,10,0,0,0,0,0,1,2,0,3,2,8,50,2,0,1.0,0.002247296221733227,2
9687,0,73170.0,0,0,0,8,184,174,256,50,30,32,0,0,0,0,0,0,5,4,6,1,2,47,1,0,1.0,0.009922099220992209,2
3732,1,52750.0,1,0,1,9,393,0,239,90,69,69,0,0,0,0,0,0,5,7,9,6,4,67,3,0,2.0,0.016303317535545023,0
6303,1,91820.0,0,0,0,9,410,73,747,76,161,30,0,0,0,0,0,0,5,5,12,0,1,36,2,0,3.0,0.01630363755173165,0
11176,1,65968.0,1,0,1,8,376,9,83,19,4,4,0,0,0,0,0,0,5,4,7,2,3,52,3,0,3.0,0.007503638127577007,0
2986,1,30772.0,2,1,1,8,7,2,4,2,1,4,0,0,0,0,0,0,1,0,2,1,6,46,4,0,1.0,0.0006499415052645262,0
7462,0,22507.0,0,0,0,10,68,0,226,51,157,68,0,0,0,0,0,0,10,2,4,3,9,68,1,0,1.0,0.0253254543031057,2
3900,1,65685.0,1,0,1,8,642,14,49,0,7,57,0,0,0,0,0,0,9,2,9,1,5,50,3,0,1.0,0.01170739133744386,0
7034,1,25804.0,1,1,0,9,8,7,9,13,6,12,0,0,0,0,0,0,2,0,3,2,8,44,3,0,2.0,0.0021314524879863586,0
9493,0,76412.0,0,0,0,9,840,53,804,23,71,17,1,0,0,0,1,1,5,4,8,1,3,42,1,2,3.0,0.0236612050463278,1
1143,1,22063.0,1,1,0,9,7,10,13,3,11,11,0,0,0,0,0,0,2,0,3,2,7,50,3,0,1.0,0.0024928613515841002,0
1,0,57091.0,0,0,0,8,464,5,64,7,0,37,0,1,0,0,0,1,7,3,7,1,5,61,1,1,1.0,0.010106671804662732,2
3855,1,22419.0,0,0,0,9,30,3,47,19,21,42,0,0,0,0,0,0,3,2,2,1,8,59,2,0,1.0,0.0072260136491368926,0
5536,1,87771.0,1,0,1,9,1492,38,287,50,57,33,1,1,0,1,1,1,5,10,4,1,6,63,3,4,1.0,0.022296658349568763,1
5989,0,78353.0,1,0,1,9,752,122,476,39,153,34,0,0,0,0,0,0,10,2,11,1,8,63,2,0,2.0,0.02011409901343918,2
9499,1,93404.0,3,1,2,9,1279,15,287,20,0,15,0,0,0,1,1,0,3,4,7,3,5,68,5,2,1.0,0.01730118624470044,1
6768,0,37859.0,3,1,2,9,22,1,8,2,1,2,0,0,0,0,0,0,1,0,3,2,8,60,4,0,1.0,0.0009508967484613963,2
2150,0,80995.0,1,0,1,9,860,28,409,73,56,56,0,0,0,0,0,0,8,9,4,1,4,64,2,0,3.0,0.018297425767022656,2
6646,1,16529.0,1,1,0,8,3,0,5,13,0,1,0,0,0,0,0,0,1,0,3,1,6,38,3,0,1.0,0.0013309940105269526,0
4887,0,55412.0,2,1,1,9,10,5,28,11,1,8,0,0,0,0,0,0,2,0,3,1,5,46,3,0,3.0,0.0011369378473976757,2
8560,0,48789.0,0,0,0,10,351,16,156,7,5,145,0,0,0,0,0,0,6,4,7,1,6,30,1,0,1.0,0.013937567894402427,2
3321,1,56575.0,2,0,2,9,421,5,90,0,16,10,0,0,0,0,0,0,7,3,7,3,5,55,4,0,3.0,0.00958020326999558,0
11003,1,25130.0,1,1,0,9,2,5,7,0,18,18,0,0,0,0,0,0,2,0,3,2,7,42,3,0,2.0,0.0019896538002387586,0
10402,1,35441.0,2,1,1,9,25,1,9,2,1,1,0,0,0,0,0,0,1,0,3,2,8,55,4,0,1.0,0.001100420417031122,0
9904,1,71391.0,1,0,1,9,336,123,274,46,123,141,0,0,0,0,0,0,6,5,12,5,3,66,3,0,1.0,0.014609684694149123,0
6141,0,49494.0,1,1,0,9,191,9,97,0,6,82,0,0,0,0,0,0,6,1,5,2,7,50,2,0,2.0,0.007778720653008445,2
5687,0,81702.0,0,0,0,10,563,50,774,28,31,187,0,0,0,0,0,0,7,7,12,1,3,42,1,0,1.0,0.01998727081344398,2
10856,0,45889.0,1,0,1,9,31,0,6,0,1,8,0,0,0,0,0,0,1,0,3,1,6,42,2,0,2.0,0.001002418880341694,2
5121,0,56628.0,1,0,1,8,479,5,82,7,17,171,0,0,1,0,0,0,7,6,5,2,5,45,2,1,1.0,0.013438581620399803,2
4186,1,34026.0,2,1,1,9,18,6,15,12,8,17,0,0,0,0,0,0,2,1,3,3,5,72,4,0,1.0,0.002233586081231999,0
368,1,40049.0,1,0,1,10,91,65,52,10,44,28,0,0,0,0,0,0,3,2,6,3,5,48,3,0,1.0,0.00724112961622013,0
3312,0,34176.0,1,1,0,8,5,7,24,19,14,20,0,0,0,0,0,0,3,0,4,4,6,34,2,0,1.0,0.0026041666666666665,2
11121,1,19419.0,1,1,0,10,2,14,28,16,3,7,0,0,0,0,0,0,4,0,3,4,9,41,3,0,1.0,0.0036047170297131676,0
5332,1,82504.0,0,0,0,9,362,50,431,134,35,54,0,0,0,0,0,0,3,6,7,1,1,62,2,0,2.0,0.012920585668573644,0
5848,1,81205.0,0,0,0,8,724,74,929,97,55,130,0,1,1,0,1,1,5,6,7,1,2,52,2,3,1.0,0.024739855920201958,1
10343,0,61618.0,0,0,0,10,605,91,399,0,45,205,0,0,0,0,0,0,3,6,8,2,3,31,1,0,2.0,0.021828037261839073,2
5935,0,55284.0,1,0,1,10,547,7,140,0,7,63,0,0,0,0,0,0,7,5,8,3,5,66,2,0,2.0,0.013819549960205485,2
2895,0,49980.0,1,0,1,9,104,1,54,13,9,14,0,0,0,0,0,0,3,1,5,2,5,59,2,0,1.0,0.0039015606242496998,2
10262,1,15072.0,2,2,0,9,8,2,15,0,10,18,0,0,0,0,0,0,3,1,3,4,5,42,4,0,1.0,0.0035164543524416137,0
7848,0,49166.0,1,0,1,9,224,2,25,7,0,110,0,0,0,0,0,0,5,3,3,2,6,48,2,0,1.0,0.007484847252166131,2
9477,1,65324.0,1,0,1,8,384,0,102,21,32,5,0,0,0,0,0,0,6,2,9,3,4,68,3,0,3.0,0.008327720286571551,0
4856,1,82347.0,0,0,0,10,556,54,845,202,133,63,1,0,1,0,0,0,7,7,10,1,3,65,2,2,2.0,0.022502337668646094,1
7186,1,30843.0,2,1,1,8,24,0,2,0,0,9,0,0,1,0,0,0,1,1,2,2,5,56,4,1,3.0,0.0011347793664688909,0
5794,1,46374.0,1,0,1,8,408,0,21,0,0,17,1,0,0,1,0,1,7,1,7,3,8,48,3,2,3.0,0.00961745805839479,1
1456,0,60474.0,1,0,1,9,265,199,303,234,9,170,0,0,0,0,0,0,10,2,12,7,7,43,2,0,1.0,0.019512517776234414,2
4877,1,38576.0,1,0,1,8,34,0,7,0,0,0,0,0,0,0,0,0,1,0,3,1,7,49,3,0,2.0,0.0010628369970966404,0
425,1,55357.0,2,2,0,9,374,64,116,84,25,64,0,0,0,0,0,0,6,2,11,3,5,37,4,0,1.0,0.013132937117257076,0
3007,1,37758.0,2,1,1,10,27,2,10,0,0,1,0,0,0,0,0,0,1,0,3,2,8,56,4,0,1.0,0.001059378145028868,0
1031,1,85710.0,0,0,0,9,600,20,350,29,30,33,0,0,0,0,1,0,6,9,10,1,2,33,2,1,2.0,0.01239061953097655,1
4297,1,23228.0,1,1,0,8,13,2,18,6,1,0,0,0,0,0,0,0,2,0,3,2,8,53,3,0,1.0,0.001722059583261581,0
807,1,44602.0,2,1,1,8,167,2,89,0,0,34,0,0,0,0,0,0,6,1,4,6,8,53,4,0,2.0,0.006546791623694005,0
9553,1,7500.0,0,0,0,9,0,2,3,4,1,5,0,0,0,0,0,0,0,0,3,1,6,35,2,0,1.0,0.002,0
4271,1,38683.0,1,1,0,10,46,35,69,84,41,66,0,0,0,0,0,0,4,1,6,6,7,33,3,0,2.0,0.008815241837499677,0
4120,0,49514.0,1,1,0,9,88,39,78,58,13,93,0,0,0,0,0,0,6,1,4,2,7,47,2,0,2.0,0.007452437694389465,2
2036,1,57906.0,1,0,1,9,243,11,119,10,3,15,0,0,0,0,0,0,4,2,8,3,4,49,3,0,3.0,0.006925016405899216,0
115,0,43456.0,1,0,1,9,275,11,68,25,7,7,0,0,0,0,0,0,5,1,8,3,5,56,2,0,2.0,0.009043630338733432,2
4259,0,19485.0,2,2,0,9,6,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,7,36,3,0,2.0,0.0005132152938157557,2
8687,1,53172.0,1,0,1,9,121,62,90,68,20,125,0,0,0,0,0,0,2,3,8,3,3,44,3,0,1.0,0.00914014895057549,0
2447,1,30545.0,1,1,0,10,4,12,15,19,7,12,0,0,0,0,0,0,2,0,3,2,7,43,3,0,1.0,0.0022589621869373057,0
10140,1,70123.0,0,0,0,9,1308,0,396,23,0,0,0,1,0,1,0,0,5,7,4,1,3,39,2,2,3.0,0.0246281533876189,0
9353,0,62450.0,1,0,1,8,515,47,267,62,66,38,0,0,0,1,0,0,5,5,4,2,3,63,2,1,1.0,0.015932746196957566,2
3623,1,21675.0,1,1,0,8,4,0,16,17,4,4,0,0,0,0,0,0,4,0,3,3,7,46,3,0,1.0,0.0020761245674740486,0
738,0,42395.0,2,1,1,8,48,13,57,24,15,25,0,0,0,0,0,0,3,1,4,4,7,41,3,0,2.0,0.00429295907536266,2
7631,1,61346.0,1,1,0,9,562,58,168,43,16,142,0,0,0,0,0,0,5,7,10,1,3,44,3,0,2.0,0.01612167052456558,0
4789,1,80812.0,0,0,0,9,769,22,500,210,143,33,1,0,1,0,1,0,4,8,5,1,2,69,2,3,1.0,0.02075186853437608,1
773,0,42835.0,2,1,1,9,379,4,93,12,9,98,0,0,0,0,0,0,6,6,4,7,6,51,3,0,2.0,0.01389051009688339,2
10602,1,39922.0,1,1,0,9,29,12,59,19,1,36,0,0,0,0,0,0,3,0,4,2,8,39,3,0,1.0,0.003907619858724513,0
1446,0,86424.0,0,0,0,8,387,68,569,89,45,68,0,0,0,0,0,0,6,9,12,1,1,66,1,0,2.0,0.014185874294177543,2
3270,1,17117.0,1,1,0,9,12,23,38,30,18,7,0,0,0,0,0,0,3,1,3,4,9,44,3,0,2.0,0.007477945901735117,0
8443,0,24762.0,1,1,0,8,6,10,12,3,15,40,0,0,1,0,0,1,3,1,2,3,8,50,2,1,1.0,0.003473063565140134,2
9653,1,35797.0,1,0,1,10,27,1,14,4,1,21,0,0,0,0,0,0,2,0,3,2,8,47,3,0,1.0,0.0018996005251836745,0
8916,0,36627.0,2,2,0,9,9,1,5,0,0,1,0,0,0,0,0,0,0,0,3,1,5,47,3,0,1.0,0.00043683621372211755,2
8017,1,51111.0,2,1,1,8,22,0,19,6,5,3,0,0,0,0,0,0,2,0,3,2,6,41,4,0,2.0,0.0010760892958462953,0
5830,0,86857.0,0,0,0,10,899,102,838,133,102,40,0,0,0,0,0,1,5,6,10,1,2,50,1,0,3.0,0.024338855820486546,1
4597,1,82072.0,0,0,0,9,889,55,685,168,92,129,0,0,0,0,0,0,3,2,13,1,1,52,2,0,3.0,0.02458816648796179,0
7023,0,46231.0,3,2,1,10,189,2,55,0,5,12,0,0,0,0,0,0,6,1,4,4,9,69,4,0,3.0,0.005688823516687936,2
8086,1,42243.0,2,1,1,9,48,0,2,0,0,5,0,0,0,0,0,0,2,0,3,2,7,63,4,0,1.0,0.001301990862391402,0
8825,1,51195.0,2,1,1,9,230,14,156,82,24,58,0,0,0,0,0,0,9,2,5,8,8,60,4,0,1.0,0.011016700849692352,0
2930,0,68092.0,0,0,0,9,852,60,207,78,36,48,0,0,0,0,0,0,2,6,10,2,5,44,1,0,2.0,0.01881278270575104,2
1928,1,31814.0,1,1,0,9,35,3,20,4,1,20,0,0,1,0,0,0,2,0,3,2,9,49,3,1,1.0,0.0026089143144527567,0
7108,0,51390.0,2,1,1,10,205,20,47,23,2,56,0,0,0,0,0,0,5,2,5,6,5,57,3,0,2.0,0.006869040669390932,2
10925,1,76630.0,0,0,0,8,255,31,446,40,56,175,0,0,0,0,0,0,3,10,11,1,1,39,2,0,1.0,0.01308886858932533,0
9960,0,26868.0,1,1,0,8,0,0,1,8,3,2,0,0,0,0,0,0,1,0,2,1,7,31,2,0,0.0,0.0005210659520619325,2
8800,0,48948.0,0,0,0,9,437,8,206,160,49,42,0,0,1,0,0,1,7,10,5,2,6,79,1,1,3.0,0.01842771921222522,1
9224,0,55260.0,1,0,1,10,825,8,53,11,0,242,0,0,0,0,0,0,8,10,5,2,6,50,2,0,3.0,0.02061165399927615,2
5519,1,64090.0,1,0,1,9,316,58,161,76,51,135,0,0,0,0,0,1,6,9,4,1,5,66,3,0,1.0,0.012435637384927445,0
5046,0,78331.0,1,0,1,8,756,138,354,160,169,61,0,0,0,0,0,0,10,6,7,2,4,64,2,0,1.0,0.020911261186503428,2
7037,1,37087.0,1,1,0,9,194,55,134,15,0,3,0,0,0,0,0,0,4,2,8,3,6,48,3,0,3.0,0.010812414053441907,0
905,0,21846.0,1,1,0,9,7,17,18,6,10,26,0,0,0,0,0,0,4,0,3,4,8,36,2,0,1.0,0.0038450975006866246,2
8624,1,81320.0,0,0,0,9,183,33,493,59,103,57,0,0,0,0,0,0,4,3,10,1,2,64,2,0,1.0,0.011411706837186423,0
8945,0,54137.0,1,0,1,9,171,0,11,0,1,20,0,0,0,0,0,0,4,1,4,2,6,52,2,0,1.0,0.0037497460147403808,2
6445,1,66825.0,0,0,0,9,243,101,405,29,40,40,0,0,0,0,0,0,4,5,6,1,2,55,2,0,1.0,0.012839506172839505,0
2727,1,57100.0,0,0,0,9,181,21,69,39,3,96,0,0,0,0,0,0,3,3,6,1,3,49,2,0,1.0,0.007162872154115586,0
6404,1,58917.0,3,1,2,9,151,7,89,0,7,28,0,0,0,0,0,0,4,1,6,5,5,53,5,0,1.0,0.004786394419267784,0
11074,0,85072.0,0,0,0,8,494,92,391,194,11,241,0,0,0,0,0,0,3,4,10,1,0,45,1,0,1.0,0.01672700771111529,2
10150,0,86429.0,0,0,0,9,464,28,873,29,18,37,1,0,0,0,0,1,7,4,7,0,2,61,1,1,1.0,0.016765206122944847,1
1968,0,45684.0,1,1,0,9,5,1,5,10,0,7,0,0,0,0,0,0,1,0,2,1,7,51,2,0,1.0,0.0006129060502582961,2
6534,1,47889.0,1,1,0,8,29,0,29,0,5,4,0,0,0,0,0,0,2,0,3,1,5,48,3,0,1.0,0.0013990686796550356,0
9485,1,45921.0,0,0,0,8,102,9,49,24,3,12,0,0,0,0,0,0,2,1,6,1,4,36,2,0,3.0,0.0043335293220966445,0
7053,0,78420.0,0,0,0,9,604,28,674,91,28,28,0,0,0,0,0,0,3,10,8,1,1,56,1,0,3.0,0.01852843662331038,2
4654,1,75114.0,0,0,0,9,571,12,523,63,60,24,0,0,0,0,0,0,3,10,5,1,2,30,2,0,1.0,0.01668131107383444,0
9760,0,52278.0,1,0,1,9,953,0,71,0,0,174,0,0,0,0,0,1,10,5,10,6,8,59,2,0,3.0,0.02291594934771797,2
1048,1,35641.0,1,1,0,9,63,3,67,8,9,28,0,0,0,0,0,1,3,1,4,2,7,50,3,0,2.0,0.004994248197300861,0
10619,0,95529.0,0,0,0,10,770,29,890,250,27,24,0,0,0,0,1,1,7,3,7,1,3,28,1,1,1.0,0.020831370578567765,1
9308,1,62820.0,0,0,0,9,398,61,265,138,61,53,0,0,0,0,0,0,3,4,6,1,1,68,2,0,1.0,0.015536453358802929,0
10505,1,73113.0,0,0,0,9,741,19,154,50,9,28,0,0,0,0,0,0,3,4,7,1,2,62,2,0,2.0,0.013691135639352783,0
8362,1,84169.0,0,0,0,9,1478,19,403,0,19,0,0,0,0,1,1,1,7,6,6,1,3,40,2,2,3.0,0.02279936793831458,1
2625,0,42607.0,1,0,1,9,156,29,56,30,32,47,0,0,0,0,0,0,3,2,7,2,3,68,2,0,2.0,0.008214612622339051,2
4637,0,74637.0,0,0,0,9,960,64,464,146,0,16,1,0,0,0,0,0,6,9,9,1,3,68,1,1,3.0,0.022106997869689296,1
9972,1,46015.0,2,1,1,8,38,0,2,0,0,6,0,1,1,0,0,0,1,0,3,1,7,67,4,2,3.0,0.0009996740193415191,0
4483,0,72354.0,0,0,0,9,315,26,473,220,12,182,0,0,0,0,0,0,2,10,6,1,1,29,1,0,1.0,0.016972109351245265,2
4487,0,39858.0,1,1,0,9,15,20,25,2,7,26,0,0,0,0,0,1,2,0,4,1,6,53,2,0,2.0,0.0023834612875708767,2
4988,1,34469.0,2,1,1,8,19,6,20,0,5,12,0,0,0,0,0,0,1,1,4,3,4,74,4,0,3.0,0.0017987176883576548,0
8931,1,83033.0,1,1,0,8,812,99,431,237,149,33,1,0,0,0,0,0,11,4,10,1,5,36,3,1,1.0,0.021208435200462467,1
5871,1,24401.0,0,0,0,10,73,28,217,10,24,115,0,0,0,0,0,0,6,1,6,3,8,43,2,0,2.0,0.01913855989508627,0
2008,1,77583.0,0,0,0,8,372,23,384,250,12,108,1,0,0,0,0,0,4,5,9,1,2,44,2,1,1.0,0.014809945477746413,0
3139,0,74116.0,0,0,0,9,871,111,704,145,55,166,0,0,0,1,0,0,4,4,10,1,2,40,1,1,2.0,0.027686329537481784,2
10037,0,74293.0,0,0,0,8,375,152,335,93,91,81,0,0,0,0,0,0,5,4,6,1,2,29,1,0,1.0,0.015169666051983364,2
10673,1,68397.0,1,0,1,9,760,80,466,17,13,80,0,0,0,0,0,0,6,9,5,1,3,46,3,0,3.0,0.020702662397473575,0
5303,1,79632.0,0,0,0,8,471,0,510,99,21,12,0,0,0,0,0,0,6,4,9,1,2,48,2,0,3.0,0.013976793248945147,0
